CMSDOCK Water level (NAVD88) (ft),Time ,Date
-0.67,7:06:00 PM,7/2/2022
-0.6,7:12:00 PM,7/2/2022
-0.52,7:18:00 PM,7/2/2022
-0.46,7:24:00 PM,7/2/2022
-0.38,7:30:00 PM,7/2/2022
-0.29,7:36:00 PM,7/2/2022
-0.22,7:42:00 PM,7/2/2022
-0.16,7:48:00 PM,7/2/2022
-0.09,7:54:00 PM,7/2/2022
-0.02,8:00:00 PM,7/2/2022
0.07,8:06:00 PM,7/2/2022
0.14,8:12:00 PM,7/2/2022
0.22,8:18:00 PM,7/2/2022
0.3,8:24:00 PM,7/2/2022
0.4,8:30:00 PM,7/2/2022
0.48,8:36:00 PM,7/2/2022
0.57,8:42:00 PM,7/2/2022
0.64,8:48:00 PM,7/2/2022
0.72,8:54:00 PM,7/2/2022
0.79,9:00:00 PM,7/2/2022
0.87,9:06:00 PM,7/2/2022
0.93,9:12:00 PM,7/2/2022
0.99,9:18:00 PM,7/2/2022
1.05,9:24:00 PM,7/2/2022
1.11,9:30:00 PM,7/2/2022
1.17,9:36:00 PM,7/2/2022
1.24,9:42:00 PM,7/2/2022
1.3,9:48:00 PM,7/2/2022
1.35,9:54:00 PM,7/2/2022
1.41,10:00:00 PM,7/2/2022
1.46,10:06:00 PM,7/2/2022
1.51,10:12:00 PM,7/2/2022
1.57,10:18:00 PM,7/2/2022
1.62,10:24:00 PM,7/2/2022
1.68,10:30:00 PM,7/2/2022
1.73,10:36:00 PM,7/2/2022
1.77,10:42:00 PM,7/2/2022
1.79,10:48:00 PM,7/2/2022
1.83,10:54:00 PM,7/2/2022
1.87,11:00:00 PM,7/2/2022
1.89,11:06:00 PM,7/2/2022
1.91,11:12:00 PM,7/2/2022
1.92,11:18:00 PM,7/2/2022
1.94,11:24:00 PM,7/2/2022
1.96,11:30:00 PM,7/2/2022
1.96,11:36:00 PM,7/2/2022
1.94,11:42:00 PM,7/2/2022
1.93,11:48:00 PM,7/2/2022
1.91,11:54:00 PM,7/2/2022
1.87,12:00:00 AM,7/3/2022
1.84,12:06:00 AM,7/3/2022
1.83,12:12:00 AM,7/3/2022
1.79,12:18:00 AM,7/3/2022
1.76,12:24:00 AM,7/3/2022
1.71,12:30:00 AM,7/3/2022
1.66,12:36:00 AM,7/3/2022
1.61,12:42:00 AM,7/3/2022
1.55,12:48:00 AM,7/3/2022
1.49,12:54:00 AM,7/3/2022
1.44,1:00:00 AM,7/3/2022
1.38,1:06:00 AM,7/3/2022
1.32,1:12:00 AM,7/3/2022
1.26,1:18:00 AM,7/3/2022
1.19,1:24:00 AM,7/3/2022
1.12,1:30:00 AM,7/3/2022
1.05,1:36:00 AM,7/3/2022
0.98,1:42:00 AM,7/3/2022
0.9,1:48:00 AM,7/3/2022
0.82,1:54:00 AM,7/3/2022
0.75,2:00:00 AM,7/3/2022
0.67,2:06:00 AM,7/3/2022
0.59,2:12:00 AM,7/3/2022
0.51,2:18:00 AM,7/3/2022
0.43,2:24:00 AM,7/3/2022
0.35,2:30:00 AM,7/3/2022
0.28,2:36:00 AM,7/3/2022
0.19,2:42:00 AM,7/3/2022
0.11,2:48:00 AM,7/3/2022
0.03,2:54:00 AM,7/3/2022
-0.05,3:00:00 AM,7/3/2022
-0.14,3:06:00 AM,7/3/2022
-0.23,3:12:00 AM,7/3/2022
-0.31,3:18:00 AM,7/3/2022
-0.4,3:24:00 AM,7/3/2022
-0.48,3:30:00 AM,7/3/2022
-0.56,3:36:00 AM,7/3/2022
-0.63,3:42:00 AM,7/3/2022
-0.7,3:48:00 AM,7/3/2022
-0.78,3:54:00 AM,7/3/2022
-0.86,4:00:00 AM,7/3/2022
-0.94,4:06:00 AM,7/3/2022
-1.02,4:12:00 AM,7/3/2022
-1.1,4:18:00 AM,7/3/2022
-1.17,4:24:00 AM,7/3/2022
-1.24,4:30:00 AM,7/3/2022
-1.29,4:36:00 AM,7/3/2022
-1.36,4:42:00 AM,7/3/2022
-1.42,4:48:00 AM,7/3/2022
-1.47,4:54:00 AM,7/3/2022
-1.5,5:00:00 AM,7/3/2022
-1.55,5:06:00 AM,7/3/2022
-1.58,5:12:00 AM,7/3/2022
-1.61,5:18:00 AM,7/3/2022
-1.65,5:24:00 AM,7/3/2022
-1.69,5:30:00 AM,7/3/2022
-1.74,5:36:00 AM,7/3/2022
-1.77,5:42:00 AM,7/3/2022
-1.8,5:48:00 AM,7/3/2022
-1.8,5:54:00 AM,7/3/2022
-1.79,6:00:00 AM,7/3/2022
-1.79,6:06:00 AM,7/3/2022
-1.79,6:12:00 AM,7/3/2022
-1.78,6:18:00 AM,7/3/2022
-1.76,6:24:00 AM,7/3/2022
-1.72,6:30:00 AM,7/3/2022
-1.64,6:36:00 AM,7/3/2022
-1.55,6:42:00 AM,7/3/2022
-1.48,6:48:00 AM,7/3/2022
-1.39,6:54:00 AM,7/3/2022
-1.31,7:00:00 AM,7/3/2022
-1.26,7:06:00 AM,7/3/2022
-1.21,7:12:00 AM,7/3/2022
-1.16,7:18:00 AM,7/3/2022
-1.12,7:24:00 AM,7/3/2022
-1.07,7:30:00 AM,7/3/2022
-1.04,7:36:00 AM,7/3/2022
-1.02,7:42:00 AM,7/3/2022
-0.99,7:48:00 AM,7/3/2022
-0.96,7:54:00 AM,7/3/2022
-0.92,8:00:00 AM,7/3/2022
-0.86,8:06:00 AM,7/3/2022
-0.81,8:12:00 AM,7/3/2022
-0.76,8:18:00 AM,7/3/2022
-0.72,8:24:00 AM,7/3/2022
-0.66,8:30:00 AM,7/3/2022
-0.59,8:36:00 AM,7/3/2022
-0.52,8:42:00 AM,7/3/2022
-0.44,8:48:00 AM,7/3/2022
-0.37,8:54:00 AM,7/3/2022
-0.3,9:00:00 AM,7/3/2022
-0.24,9:06:00 AM,7/3/2022
-0.17,9:12:00 AM,7/3/2022
-0.1,9:18:00 AM,7/3/2022
-0.03,9:24:00 AM,7/3/2022
0.03,9:30:00 AM,7/3/2022
0.09,9:36:00 AM,7/3/2022
0.15,9:42:00 AM,7/3/2022
0.21,9:48:00 AM,7/3/2022
0.28,9:54:00 AM,7/3/2022
0.35,10:00:00 AM,7/3/2022
0.41,10:06:00 AM,7/3/2022
0.46,10:12:00 AM,7/3/2022
0.52,10:18:00 AM,7/3/2022
0.57,10:24:00 AM,7/3/2022
0.63,10:30:00 AM,7/3/2022
0.69,10:36:00 AM,7/3/2022
0.75,10:42:00 AM,7/3/2022
0.81,10:48:00 AM,7/3/2022
0.87,10:54:00 AM,7/3/2022
0.91,11:00:00 AM,7/3/2022
0.97,11:06:00 AM,7/3/2022
1.01,11:12:00 AM,7/3/2022
1.04,11:18:00 AM,7/3/2022
1.07,11:24:00 AM,7/3/2022
1.11,11:30:00 AM,7/3/2022
1.13,11:36:00 AM,7/3/2022
1.16,11:42:00 AM,7/3/2022
1.18,11:48:00 AM,7/3/2022
1.19,11:54:00 AM,7/3/2022
1.2,12:00:00 PM,7/3/2022
1.21,12:06:00 PM,7/3/2022
1.22,12:12:00 PM,7/3/2022
1.21,12:18:00 PM,7/3/2022
1.19,12:24:00 PM,7/3/2022
1.15,12:30:00 PM,7/3/2022
1.1,12:36:00 PM,7/3/2022
1.06,12:42:00 PM,7/3/2022
1,12:48:00 PM,7/3/2022
0.94,12:54:00 PM,7/3/2022
0.89,1:00:00 PM,7/3/2022
0.85,1:06:00 PM,7/3/2022
0.79,1:12:00 PM,7/3/2022
0.73,1:18:00 PM,7/3/2022
0.68,1:24:00 PM,7/3/2022
0.63,1:30:00 PM,7/3/2022
0.57,1:36:00 PM,7/3/2022
0.53,1:42:00 PM,7/3/2022
0.48,1:48:00 PM,7/3/2022
0.42,1:54:00 PM,7/3/2022
0.37,2:00:00 PM,7/3/2022
0.31,2:06:00 PM,7/3/2022
0.24,2:12:00 PM,7/3/2022
0.18,2:18:00 PM,7/3/2022
0.11,2:24:00 PM,7/3/2022
0.04,2:30:00 PM,7/3/2022
-0.03,2:36:00 PM,7/3/2022
-0.1,2:42:00 PM,7/3/2022
-0.18,2:48:00 PM,7/3/2022
-0.25,2:54:00 PM,7/3/2022
-0.33,3:00:00 PM,7/3/2022
-0.4,3:06:00 PM,7/3/2022
-0.48,3:12:00 PM,7/3/2022
-0.55,3:18:00 PM,7/3/2022
-0.63,3:24:00 PM,7/3/2022
-0.72,3:30:00 PM,7/3/2022
-0.78,3:36:00 PM,7/3/2022
-0.83,3:42:00 PM,7/3/2022
-0.87,3:48:00 PM,7/3/2022
-0.87,3:54:00 PM,7/3/2022
-0.85,4:00:00 PM,7/3/2022
