1710208810,296.39166,3.44,0.05
1710212410,278.86667,3.43,0.06
1710216010,263.59723,3.43,0.07
1710219610,260.36111,3.41,0.07
1710223210,276.76251,3.41,0.07
1710226810,303.41110,3.37,0.07
1710230411,335.99304,3.35,0.07
1710234011,367.93890,3.31,0.07
1710237611,396.57639,3.23,0.07
1710241211,403.47501,3.12,0.05
1710244810,383.93890,3.07,0.04
1710248410,301.39029,2.81,0.02
946684810,301.66110,2.86,0.00
946684810,252.50417,2.96,0.00
946688432,237.16806,2.93,0.00
946692045,232.93195,2.92,0.00
1710268018,281.81805,3.03,0.00
1710270010,295.35556,2.97,0.00
1710273610,291.52777,2.99,0.00
1710277230,338.55554,2.92,0.00
1710280810,360.85834,3.02,0.00
1710284410,367.90973,2.88,0.00
946684810,364.25000,2.85,0.00
946684810,331.20139,2.80,0.00
946684810,269.42221,2.98,0.00
1710345640,255.83333,2.93,0.00
1710349211,250.57916,3.00,0.00
1710352830,243.14166,2.97,0.00
1710356440,254.37222,2.97,0.00
1710360040,283.53473,3.00,0.00
1710363861,314.82361,2.98,0.00
1710367225,373.86249,3.06,0.00
1710370810,374.15833,3.00,0.00
946684810,370.35278,2.80,0.00
946684810,334.94861,2.74,0.00
946688425,270.88333,2.99,0.00
1710435630,256.12918,2.96,0.00
1710439240,248.38194,2.97,0.00
1710442825,247.94861,2.97,0.00
1710446440,263.50555,2.95,0.00
1710450040,295.42639,2.97,0.00
1710453879,342.25418,3.06,0.00
946684810,338.49722,2.83,0.00
946684810,335.93750,2.86,0.00
946684810,398.40833,2.82,0.00
946684810,313.79721,2.99,0.00
1710518446,324.97916,2.99,0.00
1710522010,267.34860,3.00,0.00
1710525630,253.13333,2.96,0.00
1710529240,249.29167,2.99,0.00
1710532830,254.53889,2.98,0.00
1710536662,280.36389,3.04,0.00
1710540035,301.38889,3.00,0.00
1710543630,317.28751,2.88,0.00
946684810,411.63055,2.75,0.00
946684810,346.28473,2.86,0.00
946684810,322.17776,2.99,0.00
1710608550,289.74860,2.91,0.00
1710612328,278.76529,3.05,0.00
1710615640,277.25833,3.15,0.00
1710619230,266.80139,3.09,0.00
1710622840,270.85001,3.05,0.00
1710626436,314.03610,3.01,0.00
1710630011,300.71945,2.85,0.00
946684810,374.92361,2.76,0.00
946684810,342.30417,2.98,0.00
1710691235,370.12500,2.98,0.00
1710694810,299.66666,2.96,0.00
1710698450,277.09583,2.97,0.00
1710702030,278.29028,3.13,0.00
1710705640,260.77917,3.06,0.00
1710709250,249.52638,2.97,0.00
1710712835,251.88194,2.99,0.00
1710716410,260.52084,2.85,0.00
946684810,370.88055,2.83,0.00
946684810,347.88611,2.97,0.00
946688421,369.12918,3.11,0.00
946692020,356.90695,3.12,0.00
946695665,339.98471,3.27,0.00
1710788450,319.62082,3.24,0.00
1710792050,291.31250,3.16,0.00
1710795650,272.87360,3.11,0.00
1710799235,275.86804,3.17,0.00
1710802810,267.81528,3.13,0.00
1710806411,272.78751,2.99,0.00
1710810011,276.09445,2.79,0.00
946684810,339.95972,2.90,0.00
946688417,334.07361,3.01,0.00
1710864010,384.52777,3.43,0.00
1710867626,404.49722,3.67,0.00
1710871216,397.60556,3.61,0.00
1710874851,364.34167,3.60,0.00
1710878440,325.35278,3.60,0.00
1710882050,303.22638,3.59,0.04
1710885645,291.29584,3.58,0.08
1710889230,284.27222,3.57,0.11
1710892810,287.07083,3.56,0.12
1710896411,302.26666,3.55,0.13
1710900010,325.89444,3.55,0.14
1710903610,346.85416,3.54,0.19
1710907210,369.15973,3.53,0.22
1710910811,388.00696,3.52,0.25
1710914410,391.17221,3.51,0.29
1710918010,364.90277,3.49,0.30
1710921611,328.54166,3.48,0.32
1710925210,304.24167,3.47,0.34
1710928810,291.31250,3.47,0.34
1710932411,282.38611,3.46,0.35
1710936324,281.18195,3.45,0.39
1710939611,291.77917,3.45,0.39
1710943235,313.82083,3.47,0.39
1710946810,339.42361,3.46,0.40
1710950430,367.01944,3.46,0.44
1710954150,389.72638,3.46,0.47
1710957641,398.23334,3.46,0.47
1710961230,394.45279,3.46,0.47
1710964835,366.99445,3.45,0.45
1710968430,330.16666,3.44,0.44
1710972030,304.62222,3.46,0.44
1710975610,294.85556,3.45,0.42
1710979211,289.80832,3.44,0.42
1710982810,291.15973,3.43,0.40
1710986410,308.34860,3.42,0.39
1710990010,334.75974,3.41,0.37
